S.no; Stock Id;Image; Brand; Rating; Number of ratings; Description; features; Price; Offers; Shipping Price;
9;stock_9SIAE8D9AT0566;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-258-V01.jpg;MSI;Rating + 5;48;MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 Ti DUKE 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card;['Core Clock: 1607 MHz', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'HDMI: 1 x HDMI 2.0', 'Model #: GTX 1070 Ti DUKE 8G', 'Return Policy: View Return Policy'];$785.00;2 Offers–;Free Shipping
10;stock_9SIAE8DC5T2635;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-267-V50.jpg;ASUS;Rating + 4;2;ASUS Dual GeForce RTX 2080 Ti DirectX 12 DUAL-RTX2080TI-11G 11GB 352-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card;['Core Clock: 1350 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'HDMI: 1 x HDMI 2.0b', 'Model #: DUAL-RTX2080TI-11G', 'Item #: 9SIAE8DC5T2635', 'Return Policy: View Return Policy'];$1,885.00 –;null;Free Shipping
11;stock_9SIA575D692150;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-056-08.jpg;MSI;Rating + 5;76;MSI 131207 GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti 4G OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card;['Core Clock: 1341 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 1 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'Model #: GTX 1050 Ti 4G OC', 'Return Policy: View Return Policy'];$369.90;3 Offers–;Free Shipping
12;stock_9SIANK9D029930;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-439-V05.jpg;MSI;Rating + 5;51;MSI GeForce RTX 2070 SUPER DirectX 12 RTX 2070 SUPER GAMING X TRIO 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card;['Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort', 'HDMI: 1 x HDMI 2.0b', 'Card Dimensions (L x H): 12.91" x 5.51"', 'Model #: 2070SUPERGAMINGXTRIO', 'Return Policy: View Return Policy'];$1,499.59;2 Offers–;Free Shipping
13;stock_14-137-318;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-318-V01.jpg;MSI;Rating + 4;4;MSI GeForce GT 1030 DirectX 12 GT 1030 2GD4 LP OC 2GB 64-Bit DDR4 PCI Express 3.0 x16 (Uses x4) HDCP Ready Low Profile Video Card;['Core Clock: 1189 MHz', 'DisplayPort: 1 x DisplayPort', 'HDMI: 1 x HDMI', 'Card Dimensions (L x H): 5.91" x 2.72"', 'Model #: GT 1030 2GD4 LP OC', 'Item #: N82E16814137318', 'Return Policy: Standard Return Policy'];$85.99;14 Offers–;Free Shipping
14;stock_9SIAGKCCAH5201;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-109-90.jpg;ASUS;Rating + 4;181;ASUS ROG GeForce GTX 1070 STRIX-GTX1070-O8G-GAMING 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card with RGB Lighting;['Core Clock: 1657 MHz - OC Mode\n1632 MHz - Gaming Mode (Default)\n*Retail goods are with default Gaming Mode, OC Mode can be adjusted with one click on GPU Tweak II', 'Max Resolution: 7680 x 4320', 'DisplayPort: 2 x DisplayPort 1.4', 'DVI: 1 x DVI-D', 'Model #: STRIX-GTX1070-O8G-GA', 'Item #: 9SIAGKCCAH5201', 'Return Policy: View Return Policy'];$499.99 –;null;$45.00 Shipping
15;stock_9SIAPMXDH48773;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-571-V01.jpg;MSI;Rating + 4;101;MSI Radeon RX 5600 XT DirectX 12 RX 5600 XT GAMING MX 6GB 192-Bit GDDR6 PCI Express 4.0 HDCP Ready Video Card;['Core Clock: 1280 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'HDMI: 1 x HDMI 2.0b', 'Model #: RX 5600 XT GAMING MX', 'Return Policy: View Return Policy'];$729.99;6 Offers–;Free Shipping
16;stock_9SIAE8DBZ76025;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-265-V50.jpg;ASUS;Rating + 3;19;ASUS ROG Strix GeForce RTX 2080 Ti DirectX 12 ROG-STRIX-RTX2080TI-A11G-GAMING 11GB 352-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card;['Core Clock: 1350 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 2 x DisplayPort 1.4', 'HDMI: 2 x HDMI 2.0b', 'Model #: RTX2080TI-A11G-GAMIN', 'Return Policy: View Return Policy'];$1,885.00;2 Offers–;Free Shipping
17;stock_9SIAE8DA238019;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-430-V01.jpg;ZOTAC;Rating + 5;11;ZOTAC GeForce GTX 1070 Ti DirectX 12 ZT-P10710C-10P 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card - AMP! Edition;['Core Clock: 1607 MHz', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'HDMI: 1 x HDMI 2.0b', 'Model #: ZT-P10710C-10P', 'Item #: 9SIAE8DA238019', 'Return Policy: View Return Policy'];$785.00 –;null;Free Shipping
18;stock_9SIAE8D9EZ6317;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-263-S99.jpg;EVGA;Rating + 4;76;EVGA GeForce GTX 1060 GAMING, ACX 2.0 (Single Fan), 03G-P4-6160-KR, 3GB GDDR5, DX12 OSD Support (PXOC), Only 6.8 Inches;['Core Clock: 1506 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-Link DVI-D', 'Model #: 03G-P4-6160-KR', 'Return Policy: View Return Policy'];$499.00;1 Offers–;Free Shipping
19;stock_9SIAE8D9EZ5047;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-260-S99.jpg;EVGA;Rating + 4;71;EVGA GeForce GTX 1060 GAMING, ACX 2.0 (Single Fan), 06G-P4-6161-KR, 6GB GDDR5, DX12 OSD Support (PXOC), Only 6.8 Inches;['Core Clock: 1506 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-Link DVI-D', 'Model #: 06G-P4-6161-KR', 'Return Policy: View Return Policy'];$620.00;1 Offers–;Free Shipping
20;stock_9SIAPMXDSN2290;https://c1.neweggimages.com/ProductImageCompressAll300/14-125-903-S99.jpg;GIGABYTE;Rating + 5;26;GIGABYTE GeForce GTX 1060 DirectX 12 GV-N1060IXOC-6GD 6GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card;['Core Clock: 1556 MHz in OC Mode\n1531 MHz in Gaming Mode', 'Max Resolution: 7680 x 4320', 'DisplayPort: 1 x DisplayPort 1.4', 'DVI: 2 x Dual-link DVI-D', 'Model #: GV-N1060IXOC-6GD', 'Return Policy: View Return Policy'];$499.99;2 Offers–;Free Shipping
21;stock_9SIAE8D8NF9755;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-396-S99.jpg;ZOTAC;Rating + 5;23;ZOTAC GeForce GTX 1080 FE DirectX 12 ZT-P10800A-10P 8GB 256-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card VR Ready Founders Edition;['Core Clock: 1607 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-link DVI-D', 'Model #: ZT-P10800A-10P', 'Item #: 9SIAE8D8NF9755', 'Return Policy: View Return Policy'];$899.00 –;null;Free Shipping
22;stock_9SIA73MBC31134;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-242-V01.jpg;GIGABYTE;Rating + 4;60;GIGABYTE Radeon RX 570 DirectX 12 GV-RX570GAMING-4GD REV2.0 4GB 256-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card;['Core Clock: 1255 MHz (OC Mode) / 1244 MHz (Gaming Mode)', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort', 'HDMI: 1 x HDMI', 'Model #: GV-RX570GAMING-4GDV2', 'Item #: 9SIA73MBC31134', 'Return Policy: View Return Policy'];$699.99 –;null;Free Shipping
23;stock_9SIAE8DBF39595;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-122-V02.jpg;ASUS;Rating + 4;83;ASUS GeForce GTX 1060 DUAL-GTX1060-O6G 6GB 192-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card;['Core Clock: OC Mode: 1594 MHz\nGaming Mode: 1569 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 2 x Native DisplayPort 1.4', 'DVI: 1 x Native DVI-D', 'Model #: DUAL-GTX1060-O6G', 'Item #: 9SIAE8DBF39595', 'Return Policy: View Return Policy'];$620.00 –;null;Free Shipping
24;stock_9SIA24GCAH1794;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-585-08.jpg;EVGA;Rating + 4;119;EVGA GeForce 8400 GS DirectX 10 01G-P3-1302-LR 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Video Card;['Core Clock: 520 MHz', 'Max Resolution: Analog: 2048 x 1536\nDigital: 1920 x 1200', 'DVI: 1 x DVI-I', 'HDMI: 1 x HDMI', 'Model #: 01G-P3-1302-LR', 'Return Policy: View Return Policy'];$48.11;10 Offers–;Free Shipping
25;stock_9SIA575A1A2683;https://c1.neweggimages.com/ProductImageCompressAll300/14-150-797-V01.jpg;XFX;Rating + 3;27;XFX Radeon RX 580 DirectX 12 RX-580P427D6 4GB 256-Bit DDR5 PCI Express 3.0 CrossFireX Support GTS XXX Edition Video Card w/ Backplate;['Core Clock: AMD Reference: 1257 MHz\nXFX True Clock: 1366 MHz\nOC+ Capable Clock: 1386 MHz', 'Max Resolution: 4096 x 2160', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'Model #: RX-580P427D6', 'Item #: 9SIA575A1A2683', 'Return Policy: View Return Policy'];$793.97 –;null;$5.99 Shipping
26;stock_9SIAE8D6KC4730;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-085-08.jpg;EVGA;Rating + 5;572;EVGA GeForce 8600 GT DirectX 10 256-P2-N751-TR 256MB 128-Bit GDDR3 PCI Express x16 SLI Support Video Card;['Core Clock: 540 MHz', 'Max Resolution: 2560 x 1600', 'DVI: 2 x DVI', 'Chipset Manufacturer: NVIDIA', 'Model #: 256-P2-N751-TR', 'Return Policy: View Return Policy'];$199.00;1 Offers–;Free Shipping
27;stock_9SIAE8D9YY9385;https://c1.neweggimages.com/ProductImageCompressAll300/14-125-901-S99.jpg;GIGABYTE;Rating + 4;180;GIGABYTE GeForce GTX 1060 DirectX 12 GV-N1060WF2OC-6GD 6GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card;['Core Clock: OC Mode: 1582 MHz\nGaming Mode: 1556 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 1 x DisplayPort 1.4', 'DVI: 2 x Dual-link DVI-D', 'Model #: GV-N1060WF2OC-6GD', 'Return Policy: View Return Policy'];$620.00;2 Offers–;Free Shipping
28;stock_9SIA1UH4R24185;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-217-08.jpg;EVGA;Rating + 3;7;EVGA GeForce GT 710 DirectX 12 02G-P3-2717-KR 2GB 64-Bit DDR3 PCI Express 2.0 Video Card;['Core Clock: 954 MHz', 'Max Resolution: Analog: 2048 x 1536\nDigital: 4096 x 2160', 'DVI: 1 x DVI-I\n1 x DVI-D', 'HDMI: 1 x mini HDMI', 'Model #: 02G-P3-2717-KR', 'Return Policy: View Return Policy'];$54.32;9 Offers–;Free Shipping
29;stock_9SIAE8DANM5064;https://c1.neweggimages.com/ProductImageCompressAll300/14-127-940-S99.jpg;MSI;Rating + 5;16;MSI GeForce GTX 1080 FE DirectX 12 GEFORCE GTX 1080 Founders Edition 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card;['Core Clock: 1607 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-link DVI-D', 'Model #: GEFORCE GTX 1080 Fou', 'Item #: 9SIAE8DANM5064', 'Return Policy: View Return Policy'];$879.00 –;null;Free Shipping
30;stock_9SIA575A1A2675;https://c1.neweggimages.com/ProductImageCompressAll300/14-131-712-Z01.jpg;PowerColor;Rating + 4;38;PowerColor RED DEVIL Golden Radeon RX 580 DirectX 12 AXRX 580 8GBD5-3DHG/OC 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support ATX Video Card;['DisplayPort: 3 x DisplayPort', 'DVI: 1 x DL-DVI-D', 'HDMI: 1 x HDMI', 'Card Dimensions (L x H): 10.04" x 6.18"', 'Model #: AXRX5808GBD5-3DHG/OC', 'Item #: 9SIA575A1A2675', 'Return Policy: View Return Policy'];$674.02 –;null;Free Shipping
31;stock_9SIAE8DBSE9980;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-133-07.jpg;ASUS;Rating + 4;73;ASUS Dual GeForce GTX 1060 DirectX 12 DUAL-GTX1060-O3G 3GB 192-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card;['Core Clock: OC mode: 1594 MHz\nGaming Mode (Default): 1569 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 2 x Native DisplayPort 1.4', 'DVI: 1 x Native DVI-D', 'Model #: DUAL-GTX1060-O3G', 'Item #: 9SIAE8DBSE9980', 'Return Policy: View Return Policy'];$449.00 –;null;Free Shipping
32;stock_9SIA23X90S6781;https://c1.neweggimages.com/ProductImageCompressAll300/A23XS20050713GXN.jpg;Biostar;Rating + 5;1;Biostar Gaming Radeon RX 550 2GB GDDR5 128-Bit DirectX 12 PCI Express 3.0 DVI-D Dual Link, HDMI, DisplayPort;['Core Clock: 1183 MHz', 'DisplayPort: 1 x DisplayPort 1.4', 'DVI: 1 x DVI', 'HDMI: 1 x HDMI', 'Model #: VA5505RF21', 'Item #: 9SIA23X90S6781', 'Return Policy: View Return Policy'];$114.99 –;null;$14.99 Shipping
33;stock_9SIAE8DB6E1491;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-119-S99.jpg;ASUS;Rating + 4;67;ASUS Dual GeForce GTX 1070 DirectX 12 DUAL-GTX1070-O8G 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card;['Core Clock: OC Mode: 1607 MHz\nGaming Mode (Default): 1582 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 2 x DisplayPort 1.4', 'DVI: 1 x DVI-D', 'Model #: DUAL-GTX1070-O8G', 'Item #: 9SIAE8DB6E1491', 'Return Policy: View Return Policy'];$689.00 –;null;Free Shipping
34;stock_9SIAGBADC26798;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-309-S01.jpg;GIGABYTE;Rating + 5;8;GIGABYTE GeForce GTX 1650 DirectX 12 GV-N1656OC-4GD rev. 2.0 4GB 128-Bit GDDR6 PCI Express 3.0 x16 Video Card;['Core Clock: 1635 MHz', 'Max Resolution: 7680 x 4320 @ 60 Hz', 'DisplayPort: 1 x DisplayPort 1.4', 'DVI: 1 x DVI-D', 'Model #: GV-N1656OC-4GDV2', 'Return Policy: View Return Policy'];$369.90;3 Offers–;Free Shipping
35;stock_9SIAE8D9YW0020;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-115-S99.jpg;ASUS;Rating + 4;49;ASUS Turbo GeForce GTX 1060 TURBO-GTX1060-6G 6GB 192-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card;['Core Clock: 1506 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 2 x DisplayPort 1.4', 'DVI: 1 x DVI-D', 'Model #: TURBO-GTX1060-6G', 'Return Policy: View Return Policy'];$620.00;1 Offers–;Free Shipping
36;stock_14-126-485;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-485-V19.jpg;ASUS;Rating + 5;1;ASUS EKWB GeForce RTX 3090 24GB GDDR6X (PCIe 4.0, 24GB GDDR6X Memory, HDMI 2.1, DisplayPort 1.4a, Auto-Extreme Technology, Protective Backplate, Single-slot Design, and EK Water Block), RTX3090-24G-EK;['Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4a', 'HDMI: 1 x HDMI 2.1', 'Card Dimensions (L x H): 8.50" x 5.36"', 'Model #: RTX3090-24G-EK', 'Item #: N82E16814126485', 'Return Policy: Replacement Only Return Policy'];$2,054.99 –;null;$9.99 Shipping
1;stock_9SIAE8D8EV4330;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-279-S99.jpg;EVGA;Rating + 5;7;EVGA GeForce GTX 1070 GAMING, 08G-P4-5171-KR, 8GB GDDR5, ACX 3.0 & Black Edition;['Core Clock: 1506 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DVI', 'Model #: 08G-P4-5171-KR', 'Item #: 9SIAE8D8EV4330', 'Return Policy: View Return Policy'];$689.00 –;null;Free Shipping
2;stock_9SIAFJ8A0W7756;https://c1.neweggimages.com/ProductImageCompressAll300/14-129-271-02.jpg;VisionTek;Rating + 5;5;Visiontek Radeon HD 7750 SFF 1GB DDR3 3M (2 x HDMI, Mini DP), 900574;['Core Clock: 800 MHz', 'Max Resolution: 2560 x 1600', 'DisplayPort: 1 x Mini DisplayPort', 'DVI: 1 x DVI-D (via HDMI to DVI Adpater)', 'Model #: 900574', 'Return Policy: View Return Policy'];$154.32;11 Offers–;Free Shipping
3;stock_9SIAE8D8CH3779;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-069-12.jpg;EVGA;Rating + 5;21;EVGA GeForce GTX 970 04G-P4-1970-KR 4GB 256-Bit GDDR5 PCI Express 3.0 G-SYNC Support Video Card;['Core Clock: 1050 MHz', 'Max Resolution: 4096 x 2160', 'DisplayPort: 1 x DisplayPort', 'DVI: 2 x DVI', 'Model #: 04G-P4-1970-KR', 'Return Policy: View Return Policy'];$449.00;1 Offers–;Free Shipping
4;stock_9SIAE8D8EV4452;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-249-S99.jpg;EVGA;Rating + 5;7;EVGA GeForce GTX 1070 GAMING ACX 3.0, 08G-P4-6171-KR, 8GB GDDR5, LED, DX12 OSD Support (PXOC);['Core Clock: 1506 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-Link DVI-D', 'Model #: 08G-P4-6171-KR', 'Item #: 9SIAE8D8EV4452', 'Return Policy: View Return Policy'];$689.00 –;null;Free Shipping
5;stock_9SIAN0MBM76602;https://c1.neweggimages.com/ProductImageCompressAll300/14-127-515-02.jpg;MSI;Rating + 4;84;MSI GeForce 210 DirectX 10.1 N210-MD1G/D3 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Card;['Core Clock: 589MHz', 'Max Resolution: 2560 x 1600', 'DVI: 1 x DVI', 'HDMI: 1 x HDMI', 'Model #: N210-MD1G/D3', 'Return Policy: View Return Policy'];$52.00;7 Offers–;Free Shipping
6;stock_9SIAE8D9WE2635;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-390-V01.jpg;EVGA;Rating + 5;4;EVGA GeForce GTX 1070 Ti GAMING 08G-P4-5678-KR 8GB GDDR5 SC HYBRID & LED;['Core Clock: 1607+ MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'Model #: 08G-P4-5678-KR', 'Item #: 9SIAE8D9WE2635', 'Return Policy: View Return Policy'];$785.00 –;null;Free Shipping
7;stock_9SIA2F83MX8946;https://c1.neweggimages.com/ProductImageCompressAll300/14-129-186-04.jpg;VisionTek;Rating + 4;5;Visiontek Radeon HD 5450 2GB DDR3 (DVI-I, HDMI, VGA), 900356;['Max Resolution: 2560 x 1600', 'DVI: 1 x DVI-I', 'HDMI: 1 x HDMI', 'Chipset Manufacturer: AMD', 'Model #: 900356', 'Return Policy: View Return Policy'];$64.62;10 Offers–;Free Shipping
8;stock_9SIAGKCBSG3763;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-442-V01.jpg;MSI;Rating + 4;138;MSI GeForce RTX 2080 SUPER DirectX 12 RTX 2080 Super Gaming X TRIO 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card;['Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'HDMI: 1 x HDMI 2.0b', 'Card Dimensions (L x H): 12.91" x 5.51"', 'Model #: 2080SuperGamingXTrio', 'Return Policy: View Return Policy'];$1,299.99;2 Offers–;$105.00 Shipping
9;stock_9SIAFVF75G3489;https://c1.neweggimages.com/ProductImageCompressAll300/14-125-972-V01.jpg;GIGABYTE;Rating + 4;36;GIGABYTE GeForce GT 1030 Low Profile 2GB, GV-N1030D5-2GL;['Core Clock: 1252 MHz in OC Mode\n1227 MHz in Gaming Mode', 'DVI: 1 x Dual-Link DVI-D', 'HDMI: 1 x HDMI 2.0b', 'Card Dimensions (L x H): 5.90" x 2.71"', 'Model #: GV-N1030D5-2GL', 'Return Policy: View Return Policy'];$94.44;5 Offers–;$9.99 Shipping
10;stock_9SIA2F84BD0787;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-586-03.jpg;EVGA;Rating + 4;77;EVGA 200 GeForce 210 DirectX 10.1 01G-P3-1312-LR 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card;['Core Clock: 520 MHz', 'Max Resolution: 2560 x 1600', 'DVI: 1 x DVI', 'HDMI: 1 x HDMI', 'Model #: 01G-P3-1312-LR', 'Return Policy: View Return Policy'];$52.72;17 Offers–;Free Shipping
11;stock_9SIAE8D95X1018;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-387-V01.jpg;EVGA;Rating + 4;28;EVGA GeForce GTX 1070 Ti SC GAMING 08G-P4-5671-KR 8GB GDDR5 ACX 3.0 & Black Edition;['Core Clock: 1607+ MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'Model #: 08G-P4-5671-KR', 'Return Policy: View Return Policy'];$785.00;2 Offers–;Free Shipping
12;stock_9SIAE8D8KA3948;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-104-S99.jpg;ASUS;Rating + 4;15;ASUS GeForce GTX 1070 Founders Edition, GTX1070-8G;['Core Clock: 1506 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort', 'DVI: 1 x Dual-link DVI-D', 'Model #: GTX1070-8G', 'Return Policy: View Return Policy'];$689.00;1 Offers–;Free Shipping
13;stock_9SIA5758UD2542;https://c1.neweggimages.com/ProductImageCompressAll300/14-150-815-Z01.jpg;XFX;Rating + 4;66;XFX Radeon RX 570 DirectX 12 RX-570P8DFD6 8GB 256-Bit DDR5 PCI Express 3.0 CrossFireX Support Video Card;['Core Clock: 1286 MHz', 'Max Resolution: 4096 x 2160', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'Model #: RX-570P8DFD6', 'Item #: 9SIA5758UD2542', 'Return Policy: View Return Policy'];$799.95 –;null;Free Shipping
14;stock_9SIAE8DAYD9403;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-037-S99.jpg;MSI;Rating + 4;28;MSI GeForce GTX 1060 DirectX 12 GTX 1060 3GT OC 3GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card;['Core Clock: 1544 MHz', 'DisplayPort: 1 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'HDMI: 1 x HDMI 2.0', 'Model #: GTX 1060 3GT OC', 'Item #: 9SIAE8DAYD9403', 'Return Policy: View Return Policy'];$489.00 –;null;Free Shipping
15;stock_9SIAE8D8W16708;https://c1.neweggimages.com/ProductImageCompressAll300/14-127-843-01.jpg;MSI;Rating + 4;41;MSI GeForce GTX 960 DirectX 12 GTX 960 GAMING 2G 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card;['Core Clock: 1241 MHz (OC Mode)\n1190 MHz (Gaming Mode)\n1127 MHz (Silent Mode)', 'Max Resolution: 4096 x 2160', 'DisplayPort: 3 x DisplayPort 1.2', 'DVI: 1 x DL-DVI-I', 'Model #: GTX 960 GAMING 2G', 'Return Policy: View Return Policy'];$399.00;1 Offers–;Free Shipping
16;stock_9SIAE8D9AT0461;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-386-V01.jpg;EVGA;Rating + 4;11;EVGA GeForce GTX 1070 Ti GAMING 08G-P4-5670-KR 8GB GDDR5;['Core Clock: 1607+ MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x DL-DVI-D', 'Model #: 08G-P4-5670-KR', 'Item #: 9SIAE8D9AT0461', 'Return Policy: View Return Policy'];$785.00 –;null;Free Shipping
17;stock_9SIAE8DB8P0920;https://c1.neweggimages.com/ProductImageCompressAll300/14-121-656-06.jpg;ASUS;Rating + 5;147;ASUS GTX660 TI-DC2O-2GD5 G-SYNC Support GeForce GTX 660 Ti 2GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card;['Core Clock: 967MHz', 'DisplayPort: 1 x DisplayPort', 'DVI: 2 x DVI', 'HDMI: 1 x HDMI', 'Model #: GTX660 TI-DC2O-2GD5', 'Return Policy: View Return Policy'];$299.00;1 Offers–;Free Shipping
18;stock_9SIA23XDBF8153;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-614-01.jpg;MSI;Rating + 5;5;MSI GeForce GTX 1660 SUPER DirectX 12 GTX 1660 SUPER VENTUS OC 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card;['Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'HDMI: 1 x HDMI 2.0b', 'Card Dimensions (L x H): 9.09" x 5.04"', 'Model #: 1660SUPERVENTUSOC', 'Item #: 9SIA23XDBF8153', 'Return Policy: View Return Policy'];$579.99 –;null;$14.99 Shipping
19;stock_9SIAE8D8EV4453;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-321-S99.jpg;EVGA;Rating + 4;31;EVGA GeForce GTX 1070 FTW2 GAMING iCX, 08G-P4-6676-KR, 8GB GDDR5, RGB LED, 9 Thermal Sensors, Asynchronous Fan Control, Thermal Display LED System, Optimized Airflow Fin Design;['Core Clock: 1607 MHz', 'Max Resolution: 7680 x 4320', 'DisplayPort: 3 x DisplayPort 1.4', 'DVI: 1 x Dual-Link DVI-D', 'Model #: 08G-P4-6676-KR', 'Item #: 9SIAE8D8EV4453', 'Return Policy: View Return Policy'];$689.00 –;null;Free Shipping
